File ,Date/time ,PH,ROI Ch,H/V,R10-90,R10-90C,Over-,Over-,MTF50,MTF50P,MTF,Camera,Lens,FL,f-stop,Location,ISO,Misc.,Gamma, ,Chr Aber,Secondary,,Secondary,,EdgeRough,Shutter,Edge,Dark,Light,Under-
imatest_noise0.9_blur1.0.png,2022-06-21 00:27:29,  450,1 Y,Horiz (V-edge),  210,  NaN, 24.3, -4.5,  179,  179,0.870,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.20,MTF30,0.34512,,,, ,  6.375, 0.4579, 0.7424, 26.1
imatest_noise1.0_blur1.0.png,2022-06-21 00:27:30,  450,1 Y,Horiz (V-edge),  228,  NaN, 34.4,-11.3,  199,  199,0.160,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.81,MTF30,0.48845,,,, ,  6.622, 0.4842, 0.7376, 27.2
imatest_noise0.0_blur1.5.png,2022-06-21 00:27:30,  450,1 Y,Horiz (V-edge),  114,  NaN,  0.0,-22.9,  117,  117,0.011,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.17202,,,, ,  4.218, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur1.5.png,2022-06-21 00:27:31,  450,1 Y,Horiz (V-edge),  112,  NaN,  0.7,-22.6,  117,  117,0.029,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.1714,,,, ,  4.168, 0.3927, 0.7303,  0.3
imatest_noise0.2_blur1.5.png,2022-06-21 00:27:31,  450,1 Y,Horiz (V-edge),  114,  NaN,  2.5,-22.5,  118,  118,0.032,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.06,MTF30,0.17025,,,, ,  4.517, 0.3964, 0.7309,  2.6
imatest_noise0.3_blur1.5.png,2022-06-21 00:27:32,  450,1 Y,Horiz (V-edge),  116,  NaN,  3.8,-25.8,  118,  118,0.014,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.17571,,,, ,  3.531, 0.4013, 0.7329,  2.9
imatest_noise0.4_blur1.5.png,2022-06-21 00:27:32,  450,1 Y,Horiz (V-edge),  121,  NaN,  5.8,-22.5,  122,  122,0.166,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.17206,,,, ,  3.569, 0.4083, 0.7331,  4.3
imatest_noise0.5_blur1.5.png,2022-06-21 00:27:33,  450,1 Y,Horiz (V-edge),  105,  NaN,  9.5,-22.3,  122,  122,0.374,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.18792,,,, ,  3.925, 0.4175, 0.7378, 13.5
imatest_noise0.6_blur1.5.png,2022-06-21 00:27:33,  450,1 Y,Horiz (V-edge),  117,  NaN, 10.9,-15.7,  136,  136,0.273,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.26,MTF30,0.19842,,,, ,  3.100, 0.4296, 0.7416,  7.5
imatest_noise0.7_blur1.5.png,2022-06-21 00:27:34,  450,1 Y,Horiz (V-edge),  133,  NaN, 17.6,-22.5,  144,  144,0.349,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.53,MTF30,0.21341,,,, ,  3.550, 0.4398, 0.7456,  8.0
imatest_noise0.8_blur1.5.png,2022-06-21 00:27:34,  450,1 Y,Horiz (V-edge),  165,  NaN, 17.1,-33.1,  132,  530,1.189,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.40,MTF30,0.20792,,,, ,  2.569, 0.4557, 0.7518, 15.5
imatest_noise0.9_blur1.5.png,2022-06-21 00:27:35,  450,1 Y,Horiz (V-edge),  130,  NaN, 28.9,-39.6,  148,  518,1.114,,, , ,6.8% left of ctr, ,,0.500,  NaN, 1.26,MTF30,0.22034,,,, ,  3.931, 0.4711, 0.7554,  0.3
imatest_noise1.0_blur1.5.png,2022-06-21 00:27:35,  450,1 Y,Horiz (V-edge),  589,  NaN, 62.5,-27.9,  124,  398,0.436,,, , ,6.8% left of ctr, ,,0.500,  NaN, 3.22,MTF30,0.18269,,,, ,  3.138, 0.0000, 0.4944, 36.5
imatest_noise0.0_blur2.0.png,2022-06-21 00:27:36,  450,1 Y,Horiz (V-edge),   87,  NaN,  0.0,-23.4,   92,   92,0.004,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.13447,,,, ,  3.912, 0.3886, 0.7294,  0.0
imatest_noise0.1_blur2.0.png,2022-06-21 00:27:36,  450,1 Y,Horiz (V-edge),   88,  NaN,  1.1,-23.4,   94,   94,0.045,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.13599,,,, ,  4.449, 0.3924, 0.7310,  0.9
imatest_noise0.2_blur2.0.png,2022-06-21 00:27:37,  450,1 Y,Horiz (V-edge),   84,  NaN,  1.7,-23.7,   91,   91,0.077,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.09,MTF30,0.13405,,,, ,  3.525, 0.3985, 0.7325,  1.5
imatest_noise0.3_blur2.0.png,2022-06-21 00:27:37,  450,1 Y,Horiz (V-edge),   84,  NaN,  5.5,-23.4,   93,   93,0.078,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.20,MTF30,0.13367,,,, ,  5.046, 0.4004, 0.7347,  2.2
imatest_noise0.4_blur2.0.png,2022-06-21 00:27:38,  450,1 Y,Horiz (V-edge),   85,  NaN,  7.4,-22.4,   91,   91,0.099,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.07,MTF30,0.13024,,,, ,  4.099, 0.4072, 0.7347,  2.6
imatest_noise0.5_blur2.0.png,2022-06-21 00:27:38,  450,1 Y,Horiz (V-edge),   86,  NaN, 17.2,-22.0,   95,   95,0.168,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.26,MTF30,0.13107,,,, ,  3.419, 0.4124, 0.7375,  6.6
imatest_noise0.6_blur2.0.png,2022-06-21 00:27:39,  450,1 Y,Horiz (V-edge),   94,  NaN, 22.5,-26.2,   96,   96,0.170,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.11,MTF30,0.14265,,,, ,  3.887, 0.4225, 0.7402,  7.6
imatest_noise0.7_blur2.0.png,2022-06-21 00:27:39,  450,1 Y,Horiz (V-edge),  114,  NaN, 19.1,-23.7,  105,  105,0.455,,, , ,6.9% left of ctr, ,,0.500,  NaN, 1.05,MTF30,0.15134,,,, ,  3.825, 0.4334, 0.7392, 16.9
imatest_noise0.8_blur2.0.png,2022-06-21 00:27:40,  450,1 Y,Horiz (V-edge),  100,  NaN, 21.5,-28.7,  117,  117,0.357,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.12,MTF30,0.36893,,,, ,  3.519, 0.4418, 0.7308, 14.2
imatest_noise0.9_blur2.0.png,2022-06-21 00:27:40,  450,1 Y,Horiz (V-edge),   96,  NaN, 22.5,-29.8,  126,  126,0.117,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.21,MTF30,0.17986,,,, ,  4.399, 0.4517, 0.7318, 16.4
imatest_noise1.0_blur2.0.png,2022-06-21 00:27:41,  450,1 Y,Horiz (V-edge),   96,  NaN, 30.4,-32.3,  127,  127,0.450,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.08,MTF30,NaN,,,, ,  2.719, 0.4545, 0.7431, 15.7
imatest_noise0.0_blur2.5.png,2022-06-21 00:27:41,  450,1 Y,Horiz (V-edge),   71,  NaN,  0.3,-22.4,   77,   77,0.004,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.11605,,,, ,  3.887, 0.3904, 0.7294,  0.3
imatest_noise0.1_blur2.5.png,2022-06-21 00:27:42,  450,1 Y,Horiz (V-edge),   70,  NaN,  1.0,-22.3,   77,   77,0.063,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.01,MTF30,0.11515,,,, ,  3.575, 0.3942, 0.7301,  0.9
imatest_noise0.2_blur2.5.png,2022-06-21 00:27:42,  450,1 Y,Horiz (V-edge),   71,  NaN,  4.0,-22.2,   77,   77,0.083,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.07,MTF30,0.11398,,,, ,  3.588, 0.3979, 0.7308,  2.3
imatest_noise0.3_blur2.5.png,2022-06-21 00:27:43,  450,1 Y,Horiz (V-edge),   69,  NaN,  5.9,-22.8,   79,   79,0.062,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.11745,,,, ,  4.012, 0.4048, 0.7345,  2.3
imatest_noise0.4_blur2.5.png,2022-06-21 00:27:43,  450,1 Y,Horiz (V-edge),   69,  NaN,  8.1,-22.4,   80,   80,0.216,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.11775,,,, ,  3.188, 0.4135, 0.7370,  3.3
imatest_noise0.5_blur2.5.png,2022-06-21 00:27:44,  450,1 Y,Horiz (V-edge),   71,  NaN,  9.1,-22.5,   77,   77,0.127,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.23,MTF30,0.1171,,,, ,  4.255, 0.4202, 0.7359,  5.7
imatest_noise0.6_blur2.5.png,2022-06-21 00:27:44,  450,1 Y,Horiz (V-edge),   71,  NaN, 13.2,-22.5,   78,   78,0.496,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.59,MTF30,0.11414,,,, ,  2.982, 0.4225, 0.7576,  8.0
imatest_noise0.7_blur2.5.png,2022-06-21 00:27:45,  450,1 Y,Horiz (V-edge),   75,  NaN, 11.8,-22.4,   77,   77,0.093,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.41,MTF30,0.11246,,,, ,  2.081, 0.4252, 0.7644,  7.1
imatest_noise0.8_blur2.5.png,2022-06-21 00:27:45,  450,1 Y,Horiz (V-edge),   84,  NaN, 12.1,-23.9,   82,   82,0.541,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.16,MTF30,0.12267,,,, ,  1.229, 0.4385, 0.7705, 29.2
imatest_noise0.9_blur2.5.png,2022-06-21 00:27:46,  450,1 Y,Horiz (V-edge),  119,  NaN, 14.6,-24.1,   77,  423,0.298,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.28,MTF30,0.11636,,,, ,  1.517, 0.4591, 0.7899,  8.6
imatest_noise1.0_blur2.5.png,2022-06-21 00:27:46,  450,1 Y,Horiz (V-edge),  125,  NaN, 25.9,-25.7,   84,  344,0.739,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.86,MTF30,0.40102,,,, , -0.727, 0.0000, 0.4838,  9.8
imatest_noise0.0_blur3.0.png,2022-06-21 00:27:47,  450,1 Y,Horiz (V-edge),   60,  NaN,  0.9,-22.3,   68,   68,0.008,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.10147,,,, ,  2.894, 0.3943, 0.7287,  0.9
imatest_noise0.1_blur3.0.png,2022-06-21 00:27:47,  450,1 Y,Horiz (V-edge),   62,  NaN,  2.0,-22.0,   68,   68,0.011,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.10117,,,, ,  3.044, 0.3991, 0.7294,  2.2
imatest_noise0.2_blur3.0.png,2022-06-21 00:27:48,  450,1 Y,Horiz (V-edge),   62,  NaN,  1.7,-22.0,   69,   69,0.051,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.09,MTF30,0.10365,,,, ,  3.200, 0.4033, 0.7299,  2.4
imatest_noise0.3_blur3.0.png,2022-06-21 00:27:48,  450,1 Y,Horiz (V-edge),   60,  NaN,  6.9,-22.9,   69,   69,0.089,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.15,MTF30,0.10472,,,, ,  2.650, 0.4076, 0.7304,  1.6
imatest_noise0.4_blur3.0.png,2022-06-21 00:27:49,  450,1 Y,Horiz (V-edge),   63,  NaN,  5.7,-22.7,   72,   72,0.071,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.17,MTF30,0.11078,,,, ,  2.932, 0.4188, 0.7330,  3.6
imatest_noise0.5_blur3.0.png,2022-06-21 00:27:49,  450,1 Y,Horiz (V-edge),   75,  NaN,  8.1,-23.1,   74,   74,0.066,,, , ,7% left of ctr, ,,0.500,  NaN, 0.69,MTF30,0.11662,,,, ,  3.713, 0.4281, 0.7318, 14.1
imatest_noise0.6_blur3.0.png,2022-06-21 00:27:50,  450,1 Y,Horiz (V-edge),   55,  NaN,  9.2,-23.5,   76,   76,0.148,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.32,MTF30,0.1263,,,, ,  2.093, 0.4406, 0.7392,  7.4
imatest_noise0.7_blur3.0.png,2022-06-21 00:27:50,  450,1 Y,Horiz (V-edge),   71,  NaN, 12.1,-23.4,   78,   78,0.379,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.35,MTF30,0.13201,,,, ,  2.055, 0.0000, 0.4455, 10.9
imatest_noise0.8_blur3.0.png,2022-06-21 00:27:51,  450,1 Y,Horiz (V-edge),   83,  NaN, 20.3,-22.0,   75,   75,0.257,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.46,MTF30,0.12606,,,, ,  1.329, 0.0000, 0.4663,  6.5
imatest_noise0.9_blur3.0.png,2022-06-21 00:27:51,  450,1 Y,Horiz (V-edge),   93,  NaN, 32.7,-20.8,   85,   85,0.536,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.54,MTF30,0.13321,,,, ,  1.172, 0.0000, 0.4931, 18.0
imatest_noise1.0_blur3.0.png,2022-06-21 00:27:52,  450,1 Y,Horiz (V-edge),  119,  NaN, 24.8,-18.9,   74,   74,0.200,,, , ,7.1% left of ctr, ,,0.500,  NaN, 7.22,MTF30,0.11051,,,, ,  0.821, 0.0000, 0.5027, 37.5
imatest_noise0.0_blur3.5.png,2022-06-21 00:27:53,  450,1 Y,Horiz (V-edge),   55,  NaN,  2.0,-24.1,   63,   63,0.007,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.089794,,,, ,  3.100, 0.3995, 0.7272,  2.5
imatest_noise0.1_blur3.5.png,2022-06-21 00:27:53,  450,1 Y,Horiz (V-edge),   56,  NaN,  2.5,-24.0,   63,   63,0.028,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.090752,,,, ,  4.268, 0.4029, 0.7269,  2.3
imatest_noise0.2_blur3.5.png,2022-06-21 00:27:54,  450,1 Y,Horiz (V-edge),   55,  NaN,  3.0,-24.3,   64,   64,0.043,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.01,MTF30,0.093079,,,, ,  3.213, 0.4078, 0.7297,  4.5
imatest_noise0.3_blur3.5.png,2022-06-21 00:27:54,  450,1 Y,Horiz (V-edge),   56,  NaN,  3.4,-24.2,   63,   63,0.180,,, , ,7% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.091065,,,, ,  3.968, 0.4183, 0.7298,  4.5
imatest_noise0.4_blur3.5.png,2022-06-21 00:27:55,  450,1 Y,Horiz (V-edge),   57,  NaN,  4.7,-24.4,   63,   63,0.202,,, , ,7% left of ctr, ,,0.500,  NaN, 0.45,MTF30,0.090055,,,, ,  3.225, 0.4267, 0.7334,  9.7
imatest_noise0.5_blur3.5.png,2022-06-21 00:27:55,  450,1 Y,Horiz (V-edge),   53,  NaN,  6.6,-25.1,   63,   63,0.232,,, , ,7% left of ctr, ,,0.500,  NaN, 0.23,MTF30,0.091298,,,, ,  1.886, 0.4350, 0.7357,  6.5
imatest_noise0.6_blur3.5.png,2022-06-21 00:27:56,  450,1 Y,Horiz (V-edge),   53,  NaN, 26.1,-25.9,   65,   65,0.265,,, , ,7% left of ctr, ,,0.500,  NaN, 0.22,MTF30,0.10362,,,, ,  2.337, 0.4396, 0.7470,  5.5
imatest_noise0.7_blur3.5.png,2022-06-21 00:27:56,  450,1 Y,Horiz (V-edge),   51,  NaN, 15.9,-26.3,   61,   61,0.200,,, , ,7% left of ctr, ,,0.500,  NaN, 0.60,MTF30,0.089094,,,, ,  2.306, 0.4457, 0.7548,  8.7
imatest_noise0.8_blur3.5.png,2022-06-21 00:27:57,  450,1 Y,Horiz (V-edge),   64,  NaN, 30.9,-29.6,   61,   61,0.715,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.66,MTF30,0.10865,,,, ,  0.125, 0.0000, 0.4648, 12.2
imatest_noise0.9_blur3.5.png,2022-06-21 00:27:57,  450,1 Y,Horiz (V-edge),   73,  NaN, 19.3,-27.4,   66,   66,0.207,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.63,MTF30,0.16888,,,, ,  0.621, 0.0000, 0.4741, 15.3
imatest_noise1.0_blur3.5.png,2022-06-21 00:27:58,  450,1 Y,Horiz (V-edge),   68,  NaN, 15.6,-61.6,  NaN,  NaN,1.067,,, , ,7.1% left of ctr, ,,0.500,  NaN, 2.87,MTF30,0.30415,,,, ,  1.711, 0.0000, 0.4902, 18.7
imatest_noise0.0_blur4.0.png,2022-06-21 00:27:58,  450,1 Y,Horiz (V-edge),   50,  NaN,  3.7,-25.5,   58,   58,0.009,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.084242,,,, ,  2.237, 0.4059, 0.7246,  3.5
imatest_noise0.1_blur4.0.png,2022-06-21 00:27:59,  450,1 Y,Horiz (V-edge),   51,  NaN,  3.4,-25.3,   59,   59,0.056,,, , ,7% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.085189,,,, ,  4.193, 0.4096, 0.7247,  4.5
imatest_noise0.2_blur4.0.png,2022-06-21 00:27:59,  450,1 Y,Horiz (V-edge),   51,  NaN,  9.1,-25.8,   59,   59,0.163,,, , ,7% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.085157,,,, ,  2.250, 0.4175, 0.7275,  6.8
imatest_noise0.3_blur4.0.png,2022-06-21 00:28:00,  450,1 Y,Horiz (V-edge),   54,  NaN, 15.5,-25.2,   62,   62,0.108,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.15,MTF30,0.090559,,,, ,  1.836, 0.4250, 0.7270,  8.0
imatest_noise0.4_blur4.0.png,2022-06-21 00:28:00,  450,1 Y,Horiz (V-edge),   53,  NaN, 10.8,-24.9,   60,   60,0.347,,, , ,7% left of ctr, ,,0.500,  NaN, 0.18,MTF30,0.085461,,,, ,  0.715, 0.4328, 0.7281,  4.0
imatest_noise0.5_blur4.0.png,2022-06-21 00:28:01,  450,1 Y,Horiz (V-edge),   57,  NaN, 19.0,-25.1,   61,   61,0.209,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.30,MTF30,0.088019,,,, ,  2.525, 0.4296, 0.7402,  3.5
imatest_noise0.6_blur4.0.png,2022-06-21 00:28:01,  450,1 Y,Horiz (V-edge),   56,  NaN, 11.7,-26.2,   61,   61,0.241,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.86,MTF30,0.088713,,,, , -0.483, 0.4455, 0.7389, 23.6
imatest_noise0.7_blur4.0.png,2022-06-21 00:28:02,  450,1 Y,Horiz (V-edge),   55,  NaN, 13.7,-25.8,   60,   60,0.644,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.47,MTF30,0.086884,,,, ,  1.116, 0.0000, 0.4569, 12.5
imatest_noise0.8_blur4.0.png,2022-06-21 00:28:02,  450,1 Y,Horiz (V-edge),   70,  NaN, 26.8,-23.1,   69,   69,0.230,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.33,MTF30,0.12444,,,, ,  4.230, 0.0000, 0.4640, 11.5
imatest_noise0.9_blur4.0.png,2022-06-21 00:28:03,  450,1 Y,Horiz (V-edge),   83,  NaN, 42.6,-27.4,   78,   78,0.547,,, , ,7% left of ctr, ,,0.500,  NaN, 1.18,MTF30,0.14477,,,, ,  3.207, 0.0000, 0.4791, 26.7
imatest_noise1.0_blur4.0.png,2022-06-21 00:28:03,  450,1 Y,Horiz (V-edge),   42,  NaN, 59.9,-26.6,   69,  464,0.615,,, , ,7.3% left of ctr, ,,0.500,  NaN, 2.54,MTF30,0.11107,,,, , -2.650, 0.0000, 0.4953,  0.7
imatest_noise0.0_blur4.5.png,2022-06-21 00:28:04,  450,1 Y,Horiz (V-edge),   47,  NaN,  5.9,-26.6,   56,   56,0.003,,, , ,7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.080568,,,, ,  2.625, 0.4128, 0.7212,  4.2
imatest_noise0.1_blur4.5.png,2022-06-21 00:28:04,  450,1 Y,Horiz (V-edge),   46,  NaN,  3.2,-26.5,   56,   56,0.059,,, , ,7% left of ctr, ,,0.500,  NaN, 0.03,MTF30,0.080542,,,, ,  3.025, 0.4167, 0.7228,  6.0
imatest_noise0.2_blur4.5.png,2022-06-21 00:28:05,  450,1 Y,Horiz (V-edge),   49,  NaN,  7.5,-26.4,   57,   57,0.100,,, , ,7% left of ctr, ,,0.500,  NaN, 0.15,MTF30,0.081839,,,, ,  3.332, 0.4212, 0.7237,  5.0
imatest_noise0.3_blur4.5.png,2022-06-21 00:28:05,  450,1 Y,Horiz (V-edge),   46,  NaN, 15.1,-26.5,   57,   57,0.105,,, , ,7% left of ctr, ,,0.500,  NaN, 0.14,MTF30,0.082726,,,, ,  4.941, 0.4255, 0.7247,  4.6
imatest_noise0.4_blur4.5.png,2022-06-21 00:28:06,  450,1 Y,Horiz (V-edge),   46,  NaN, 41.2,-27.2,   57,   57,0.158,,, , ,6.9% left of ctr, ,,0.500,  NaN, 0.10,MTF30,0.083296,,,, ,  1.598, 0.4212, 0.7381,  0.6
imatest_noise0.5_blur4.5.png,2022-06-21 00:28:06,  450,1 Y,Horiz (V-edge),   55,  NaN, 18.1,-26.1,   57,   57,0.259,,, , ,7.1% left of ctr, ,,0.500,  NaN, 0.52,MTF30,0.081853,,,, ,  3.725, 0.0000, 0.4383, 18.1
imatest_noise0.6_blur4.5.png,2022-06-21 00:28:07,  450,1 Y,Horiz (V-edge),   53,  NaN, 19.5,-27.9,   53,   53,0.511,,, , ,7.2% left of ctr, ,,0.500,  NaN, 0.36,MTF30,0.077072,,,, ,  2.900, 0.0000, 0.4529,  5.5
imatest_noise0.7_blur4.5.png,2022-06-21 00:28:07,  450,1 Y,Horiz (V-edge),   57,  NaN, 58.7,-26.8,   55,   55,0.308,,, , ,7.2% left of ctr, ,,0.500,  NaN, 1.99,MTF30,0.079856,,,, ,  1.886, 0.0000, 0.4584,  4.1
imatest_noise0.8_blur4.5.png,2022-06-21 00:28:08,  450,1 Y,Horiz (V-edge),   65,  NaN, 34.9,-29.1,   58,   58,0.598,,, , ,7.2% left of ctr, ,,0.500,  NaN, 0.60,MTF30,0.088603,,,, ,  2.362, 0.0000, 0.4744, 14.9
imatest_noise0.9_blur4.5.png,2022-06-21 00:28:08,  450,1 Y,Horiz (V-edge),   85,  NaN, 22.5,-32.9,   74,   74,0.765,,, , ,7.2% left of ctr, ,,0.500,  NaN, 0.25,MTF30,0.63424,,,, ,  0.859, 0.0000, 0.4994, 19.5
imatest_noise1.0_blur4.5.png,2022-06-21 00:28:09,  450,1 Y,Horiz (V-edge),   46,  NaN,  6.9,-36.1,   66,   66,0.345,,, , ,7.3% left of ctr, ,,0.500,  NaN, 5.90,MTF30,0.23055,,,, ,  0.922, 0.0000, 0.4902, 44.6
imatest_noise0.0_blur0.0.png,2022-06-21 00:38:52,  450,1 Y,Horiz (V-edge),  503,  NaN,  0.0, -3.4,  543,  543,0.636,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.75664,,,, ,  4.909, 0.3882, 0.7294,  0.0
imatest_noise0.1_blur0.0.png,2022-06-21 00:38:55,  450,1 Y,Horiz (V-edge),  483,  NaN,  0.7, -4.2,  513,  513,0.597,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.02,MTF30,0.72804,,,, ,  4.941, 0.3927, 0.7310,  0.6
imatest_noise0.2_blur0.0.png,2022-06-21 00:38:56,  450,1 Y,Horiz (V-edge),  489,  NaN,  3.0, -7.2,  525,  525,0.629,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.07,MTF30,0.71501,,,, ,  4.872, 0.3991, 0.7315,  2.4
imatest_noise0.3_blur0.0.png,2022-06-21 00:38:56,  450,1 Y,Horiz (V-edge),  492,  NaN,  2.6,-12.4,  562,  562,0.718,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.21,MTF30,0.71003,,,, ,  5.183, 0.4050, 0.7344,  4.2
imatest_noise0.4_blur0.0.png,2022-06-21 00:38:57,  450,1 Y,Horiz (V-edge),  510,  NaN,  4.6, -4.5,  635,  634,0.876,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.37,MTF30,0.76913,,,, ,  5.177, 0.4143, 0.7354,  9.1
imatest_noise0.5_blur0.0.png,2022-06-21 00:38:58,  450,1 Y,Horiz (V-edge),  523,  NaN,  7.9, -6.3,  615,  611,0.713,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.51,MTF30,0.76324,,,, ,  4.760, 0.4286, 0.7371,  9.4
imatest_noise0.6_blur0.0.png,2022-06-21 00:38:58,  450,1 Y,Horiz (V-edge),  507,  NaN, 11.7,  0.6,  421,  416,0.398,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.61,MTF30,0.5455,,,, ,  5.040, 0.4404, 0.7419,  9.9
imatest_noise0.7_blur0.0.png,2022-06-21 00:38:59,  450,1 Y,Horiz (V-edge),  463,  NaN, 10.7,-11.2,  412,  412,0.347,,, , ,6.7% left of ctr, ,,0.500,  NaN, 0.34,MTF30,0.51962,,,, ,  4.498, 0.4512, 0.7439, 11.0
imatest_noise0.8_blur0.0.png,2022-06-21 00:39:00,  450,1 Y,Horiz (V-edge),  387,  NaN, 11.5, -0.4,  787,  787,0.611,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.09,MTF30,1.4486,,,, ,  5.115, 0.4673, 0.7515, 11.7
imatest_noise0.9_blur0.0.png,2022-06-21 00:39:00,  450,1 Y,Horiz (V-edge),  430,  NaN, 11.8, 12.6,  663,  649,0.769,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.81,MTF30,1.1798,,,, ,  3.912, 0.4922, 0.7489, 13.2
imatest_noise1.0_blur0.0.png,2022-06-21 00:39:01,  450,1 Y,Horiz (V-edge),  261,  NaN, 19.0,  0.4,  360,  357,0.123,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.77,MTF30,0.4684,,,, ,  4.205, 0.0000, 0.5132, 19.3
imatest_noise0.0_blur0.5.png,2022-06-21 00:39:01,  450,1 Y,Horiz (V-edge),  273,  NaN,  0.0,-15.1,  282,  282,0.249,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.00,MTF30,0.4402,,,, ,  4.673, 0.3882, 0.7294, -0.0
imatest_noise0.1_blur0.5.png,2022-06-21 00:39:02,  450,1 Y,Horiz (V-edge),  269,  NaN,  1.2,-13.4,  281,  281,0.245,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.04,MTF30,0.42217,,,, ,  5.003, 0.3930, 0.7305,  0.7
imatest_noise0.2_blur0.5.png,2022-06-21 00:39:02,  450,1 Y,Horiz (V-edge),  264,  NaN,  1.8,-14.5,  296,  296,0.258,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.08,MTF30,0.44372,,,, ,  4.922, 0.3988, 0.7317,  1.3
imatest_noise0.3_blur0.5.png,2022-06-21 00:39:03,  450,1 Y,Horiz (V-edge),  264,  NaN,  2.7,-22.9,  289,  289,0.261,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.06,MTF30,0.40284,,,, ,  4.816, 0.4058, 0.7346,  4.5
imatest_noise0.4_blur0.5.png,2022-06-21 00:39:03,  450,1 Y,Horiz (V-edge),  266,  NaN,  5.7,-23.5,  264,  264,0.188,,, , ,6.8% left of ctr, ,,0.500,  NaN, 0.13,MTF30,0.3546,,,, ,  5.307, 0.4101, 0.7372,  5.0
